command_address,response_address,command_memory,response_memory,command_memory_count,response_memory_count,comm_read_function,comm_write_fun,resp_read_fun,resp_write_fun,sub_function,command_length,resp_length,gain,reset,deadband,cycletime,rate,setpoint,control_mode,control_scheme,pump,solenoid,crc_rate,measurement,time,result
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.027925031,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.073808453,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.028249091,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.177738747,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.249171894,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.273450836,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.169775645,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.110260793,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.298141255,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.217975758,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.043497024,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.168753428,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.278474868,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.276824818,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.152467043,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.115299274,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.050311963,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.052297819,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.189609461,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.088149172,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.02722849,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.287330249,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.170323589,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.13302975,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,11.3125,1.278815724,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,6.149425507,1.098671089,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,6,1.183152484,2
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,5.87356329,1.192443253,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,5.747126579,1.153650221,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,5.597701073,1.1536662,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,5.436781883,1.051137684,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,5.310344696,1.132270599,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,5.195402145,1.285340153,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,5.045976639,1.226346194,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,4.931034565,1.049782267,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.356321841,1.057665728,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.344827592,1.075764035,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.321839064,1.232142718,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.321839064,1.207772115,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.118022603,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.298850566,1.131775845,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.310344845,1.111277142,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.298850566,1.051686241,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.310344845,1.031142292,0
4,4,183,233,9,18,3,10,1,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.287356317,1.287699894,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.2376291,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.061337771,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.65E+34,1.194242077,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.052850155,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-6.59E+34,1.118839742,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,0.505747139,1.033851523,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.64E+35,1.17730965,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.058568472,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.240419844,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.05E+36,1.123762903,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.059255792,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-0.796875,1.248642505,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.042802719,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3.1875,1.038612665,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.023263051,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.137555849,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-12.75,1.228716681,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.020528326,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-51,1.085716253,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.097753663,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.088313897,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-13056,1.139028635,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.04669055,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.180296258,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-52224,1.002242805,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.094099573,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-208896,1.072031389,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.08716032,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-835584,1.085249217,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.042847514,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-855638016,1.202185083,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.141259134,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3422552064,1.140953301,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.279564152,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.019539849,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-13690208256,1.257558037,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.101534853,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-54760833024,1.241342877,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.221912758,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.19E+11,1.035650914,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.44E+16,1.247057113,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.137415786,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-5.74E+16,1.261646755,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.259650893,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.073673602,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.30E+17,1.20068028,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.205463138,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-9.19E+17,1.26607143,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.027587059,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3.67E+18,1.199089632,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,2,1,0,0,0,0.505747139,1.142495163,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-0.80078125,1.229492876,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.237651648,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3.203125,1.014177767,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.260715051,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-12.8125,1.059649788,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.263863524,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.085609474,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-51.25,1.287372483,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.226533272,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.025854663,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3358720,1.226649163,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.10255867,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.17584649,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-13434880,1.078956274,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.009087931,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-53739520,1.048447769,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.028211571,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-214958080,1.114465157,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.124361066,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.172811029,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.02E+30,1.072466647,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.00121122,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-4.06E+30,1.205117297,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.295660623,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.030435381,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.62E+31,1.248339066,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.49425289,1.044151701,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-6.50E+31,1.021230211,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.482758611,1.130942715,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-200,1.177154355,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.076608017,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.183748366,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-800,1.135108219,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.260752291,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3200,1.138595297,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.165673943,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-12800,1.124517182,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.070007856,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.23326641,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-5.76E+19,1.186663874,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.259871423,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.31E+20,1.175803446,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.079462023,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.018521195,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-9.22E+20,1.187599057,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.137294948,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3.69E+21,1.071720773,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.005572286,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.48E+22,1.204262787,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.26983482,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.088887128,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-4.06E+33,1.14147466,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.128071236,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.62E+34,1.249995031,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.062413256,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.024664073,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-6.49E+34,1.26082289,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.027076337,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.60E+35,1.025887631,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.100906535,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-52690944,1.227313417,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.213253495,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-210763776,1.078137808,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.471264362,1.035524355,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.288355598,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-843055104,1.15680234,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.225198408,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-847249408,1.116026677,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.135833584,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-200,1.108655275,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.025549338,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-800,1.06778112,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.243973476,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.031914254,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3200,1.272900145,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.079720521,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-12800,1.137064141,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.127641607,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-51200,1.089691705,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.425287336,1.092549485,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.20E+14,1.135025216,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.148964356,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-8.80E+14,1.020315953,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.06010447,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3.52E+15,1.160641414,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.215009501,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.425287336,1.173953137,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.41E+16,1.202335605,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.041495141,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.36E+23,1.141023881,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.121719277,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-9.44E+23,1.095139461,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.244625268,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3.78E+24,1.184529782,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.436781615,1.259517871,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.102119625,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-1.51E+25,1.167084132,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.026918577,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-6.04E+25,1.0260333,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.425287336,1.227125193,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-5.90E+22,1.279499236,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.425287336,1.207932411,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.36E+23,1.268725622,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.113754116,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.047884423,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-9.44E+23,1.039200735,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.178133232,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-3.78E+24,1.220903411,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.225288732,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-6.04E+25,1.212296275,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.448275864,1.040031911,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-2.42E+26,1.218285599,1
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,0.459770113,1.009474219,0
4,4,183,233,9,18,3,10,3,10,0,41,19,115,0.2,0.5,1,0,20,0,1,0,0,0,-9.67E+26,1.042603099,1
